15725;2;Говядина с шампиньонами;Мякоть говядины зачистите от пленок, нарежьте кубиками по 25-30 г, обжарьте в разогретом масле, посолите, поперчите. Влейте вино и бульон, тушите под крышкой 1 час.$Лук очистите, залейте уксусом на 20 мин. Шампиньоны очистите, опустите на 1 минуту в кипящую воду, добавьте к мясу вместе с маринованным луком и уксусом. Введите сливки, горчицу, доведите до кипения и тушите 20 мин. при умеренном кипении. За 5-7 мин. до готовности добавьте пряные травы, посолите, поперчите.$При подаче оформите вет.ми базилика.;4;;1;151;11;380;381;382;79;383;384;385;386;387;9;;;;;;;;;;
15731;37;Суп-пюре из картофеля;Морковь нарезать ломтиками, припустить в небольшом количестве овощного отвара с маслом и протереть.$Картофель сварить до готовности и протереть горячим.$Протертые овощи соединить с белым соусом, развести овощным отваром, довести до кипения, снять с поверхности образовавшуюся пену, проварить 10 мин. и охладить до 70 С, после чего ввести льезон . При подаче заправить суп оставшимся маслом.$К супу можно подать гренки из пшеничного хлеба (20 г на порцию).$Выход: 500 г$Белки - 8,6 г, жиры - 13,0 г, углеводы - 41,0 г$Калорийность - 316,0 ккал.;;;1;2036;263;405;1333;12837;8261;12838;8233;;;;;;;;;;;;;;
15732;2;Свинина, запеченная с ананасами;Свинину промойте, зачистите от пленок, разделайте на 4 кус., посыпьте специями и солью, выложите в форму, смазанную маслом.$Кружки консервированного ананаса обсушите, уложите по одному на каждый кусок мяса. Запеките в духовке при 180 С в течение 20 мин. Смажьте сверху майонезом, запеките в течение 5 мин., затем положите по ломт.у сыра и поставьте в духовку еще на 2-3 мин., пока сыр не расплавится.$Подавайте с отварной белой фасолью, заправленной сливочным маслом.;4;40;1;85;388;389;390;16;9;146;;;;;;;;;;;;;;;
15733;2;"Медальоны" с начинкой;Размочите и разомните булочку. Отделите от жидкости горошек, кукурузу, красную фасоль, перемешайте с фаршем, яйцами и булочкой, посолите. Сделайте фрикадельки величиной с куриное яйцо и обжарьте их в разогретом растительном масле по 5 мин. с каждой стороны.$Лук мелко нарубите, сыр натрите на мелкой терке. Перемешайте кукурузную кашу, желтки, сыр и лук. Выложите фрикадельки в форму, сверху намажьте приготовленной массой, запеките в гриле в течение 10-15 мин.$Для соуса белую фасоль вскипятите со сливками, уварите на слабом огне, приправьте солью, перцем.$Фрикадельки подавайте с фасолевым соусом.;4;50;1;391;392;393;394;395;396;25;11;57;397;355;398;399;9;;;;;;;;
15736;2;Мясо с рисом и черносливом;Нарезать кубиками мясо слегка поджарить в растительном масле вместе с нарезанным луком. Добавить бульон и тушить 10.5 часа на слабом огне.$Затем добавить вымытый рис, молотый черный перец$соль. Тушить мясо с рисом на слабом огне еще 25 мин. За 10-15 мин до готовности добавить чернослив.;6;120;1;400;246;57;401;402;403;9;321;;;;;;;;;;;;;;
15738;2;Драчена картофельная со свининой;Сырой картофель натрите на терке.$Свинину нарежьте мелкими кусками и обжарьте на части растительного масла.$Лук обжарьте с мелко нарезанным шпиком.$Все тщательно перемешайте, добавьте муку, соль, перец, соду, выложите на смазанный маслом противень и запеките в духовке.$Подайте драчену горячей со сливочным маслом, нарезав на порции.;4;45;1;404;405;406;407;408;409;410;199;9;270;;;;;;;;;;;;
15739;2;"Ласточкины гнезда";Телятину пропустите через мясорубку, добавьте 2 сырых яйца, замоченный в молоке хлеб, рубленую зелень, перец и лук. Посолите, тщательно вымешайте.$Сформуйте шарики (по 2 на порцию). В каждом шарике сделайте углубление, куда положите по половинке сваренного вкрутую яйца желтком вверх.$Подготовленные таким образом "гнезда" залейте приготовленным соусом, накройте крышкой и запекайте в духовке 25-30 мин.$Для соуса муку спассеруйте на масле, слегка охладите и разведите соком отваренных и протертых через сито помидоров. Добавьте измельченную зелень и перец горошком, проварите до загустения.;2;50;1;411;157;412;413;8;414;415;9;416;417;194;;;;;;;;;;;
15740;2;Тушанка из мяса с грибами;Мясо нарежьте кубиками. Грибы измельчите.$Уложите мясо в горшочки, сверху положите грибы, нарезанные коренья, нашинкованный лук, добавьте чеснок, специи и масло, залейте 1 стаканом кипятка.$Заполненные горшочки поставьте в горячую духовку и тушите в течение 40-60 мин.;10;80;1;418;419;420;421;422;423;424;425;9;;;;;;;;;;;;;
15741;2;"Фальшивые цыплята";Для фарша булку замочите в молоке, отожмите, пропустите через мясорубку, добавьте растертое с яичным желтком масло, сухари, зелень, соль, перец. Тщательно вымешайте, соедините со взбитым белком.$Мясо разрежьте немного наискось, поперек волокон, на 4 кус., затем тонко отбейте тяпкой, посолите.$На середину каждого кус. положите фарш, плотно сверните мясо в трубочку, сколите деревянными шпильками.$Обжарьте "цыплят" до румяной корочки на топленом масле, добавьте сливочное масло и доведите до готовности в духовке, поливая время от времени маслом. Перед подачей выньте шпильки, посыпьте тертым сыром и запекайте еще несколько мин., пока сыр не расплавится. Подавайте с овощным гарниром.;4;40;1;426;427;428;429;25;9;270;430;431;432;433;;;;;;;;;;;
15743;2;Баранина с бобами;Порционные куски баранины обжарьте вместе с бобами на масле, добавьте лук, посолите, поперчите, закройте крышкой и тушите в течение 15-20 мин.$Влейте горячую воду и тушите на слабом огне до полной готовности бобов и мяса.$Добавьте подсушенную муку, разведенную частью слегка охлажденного бульона, образовавшегося при тушении. Хорошо перемешайте и прогрейте.$Подайте с кислым молоком.;4;60;1;434;33;435;436;38;9;259;66;8;;;;;;;;;;;;;
